,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts
92,2,Lunch Run,12903.8,3602,3602,0.0,Run,Run,,8348834512,2023-01-06T18:36:40Z,2023-01-06T12:36:40Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,14,0,1,0,True,False,False,False,everyone,False,g11621795,[],[],3.582,4.12,True,165.9,182.0,False,True,,,8953427416.0,8953427416,A130D216-0B82-4380-842A-766D0BC30896.fit,False,0,0,False,99.0,50715143,1,a8348834512,,2,,,
93,2,Night Run,12170.3,3735,3735,0.0,Run,Run,,8345329123,2023-01-06T03:12:03Z,2023-01-05T21:12:03Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,21,0,1,0,True,False,False,False,everyone,False,g11621795,[],[],3.258,6.361,True,152.5,169.0,False,True,,,8949501899.0,8949501899,44FD8D36-B9CF-4986-99D3-127FB8614E2E.fit,False,0,0,False,60.0,50715143,1,a8345329123,,2,,,
94,2,Afternoon Run,9703.1,2724,2724,0.0,Run,Run,0.0,8339208584,2023-01-04T21:46:15Z,2023-01-04T15:46:15Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,19,0,1,0,True,False,False,False,everyone,False,g11621795,[],[],3.562,6.094,True,159.9,169.0,False,True,,,8942682276.0,8942682276,12755B18-BC98-4C05-A2A9-CEB33E1D8AA4.fit,False,0,0,False,61.0,50715143,1,a8339208584,,2,,,
95,2,Afternoon Run,10051.9,2698,2698,125.7,Run,Run,0.0,8328570833,2023-01-02T22:23:28Z,2023-01-02T14:23:28Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,,0,27,3,1,0,False,False,False,False,everyone,False,g11621795,"[32.883067, -117.233265]","[32.882969, -117.23309]",3.726,7.628,True,161.4,170.0,False,True,131.8,87.6,8930746293.0,8930746293,763FBB77-807C-49D0-B4C8-DF930AF7AE68,False,0,0,False,63.0,50715143,1,a8328570833,cnugE|bpjUN^h@?jDw@VUt@_AP_@RUXEhAJb@XHVRXNLL?LURwA?c@Ig@AUBSVQ@MIS_@k@IUMc@Yy@Gc@c@wAaAkBQc@]sAQa@Uq@[o@m@gBSkAIUIKOi@a@oBc@_BMkA?i@?_AHkAj@eC`@iAFGP?j@FdBAdABlCh@h@DFc@FU\EBUAk@Ne@?OMi@Cs@DQFKv@I`@?rBKvBHnAIRHDVQfBGxAEVJjAHb@VXJRlAtEf@jAV^n@xATXXj@j@f@NAHm@DgAN_BToAL}@Aa@Me@?g@Q_AI_BBOAi@BQFIP?DKUo@S}A?[JyBFe@FUd@sDNq@F}@Fe@Hc@f@wBNmA@e@JQnAFbAKvAExALvBCLBJNGdA@zAEd@Lh@Cp@@NFTFlAGbAFb@?|A@TJTFJDf@?VIx@@VDTAd@@v@KbAIPIH_@Vc@NwAPs@\g@d@Yh@YfACPAb@GbAKx@IXWZMHg@Jg@YYc@]w@g@y@MCQOS]IJD`@Cb@W~@[vBGf@?VIf@ETGLU@g@MII_@_Ay@eBQ[y@mAUi@Gg@OaAS_@g@mBWm@?[DWDk@Li@@O?WGi@Qq@AYFa@E?YNcA@_AZ_@FoAIe@Bi@Da@NGFCL?b@DRFJATEh@Ah@GLSHKJEb@GHwDg@c@Au@DeCCIDu@fEAlADxBTvBJj@Ff@Z|AVf@LfAh@hBh@xA|@dBJ`@r@jB^rAXr@XdAj@zAP\V\^NP@PE`Am@\ODG@q@P}@ZsBDOJ?l@VJJLT@NG\Qb@Mz@Qj@Ol@KRIHkAX[d@SNeAVa@ZMX?p@Yl@a@Rg@j@MRw@bBCN@pBCt@H`BhCzC@NI`A?f@FlADTDJNNtBFb@Gr@L\El@@dBCJDFRBZ?nAAv@GTi@~@Qx@Cb@Br@K`A@TXp@NrAGJ_@LS@MAo@[e@MS@o@N_@T_@BSFIFDNLdA@`BCz@EPe@F]RSB_ADSHa@?QQGSUeAGo@?s@FcBHi@PQd@MjAIxAH^AJM@MIsA@q@AMGMK]Gi@A}@]{@O_AGIESCg@@{AIm@Ai@IUGYEo@Dg@Ai@CKY_@OKY]UO_@o@Kk@EeAIeAYiAEi@O_@[Q_BeBQIs@FYLqA~@KDQIOa@EYL_@LIJ?,2,,,
96,2,Evening Run,8402.4,2403,2403,0.0,Run,Run,0.0,8323512014,2023-01-02T01:37:48Z,2023-01-01T19:37:48Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,21,0,1,0,True,False,False,False,everyone,False,g11621795,[],[],3.497,4.386,True,163.7,175.0,False,True,,,8924644062.0,8924644062,A843B752-5D70-457F-BF35-E3A11B412BE9.fit,False,0,0,False,62.0,50715143,1,a8323512014,,2,,,
97,2,Morning Run,8146.0,2216,2234,109.2,Run,Run,0.0,8317371254,2022-12-31T16:06:08Z,2022-12-31T10:06:08Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,25,0,4,0,False,False,False,False,everyone,False,g11621795,"[44.781579, -93.110757]","[44.781569, -93.110936]",3.676,4.937,True,168.5,180.0,False,True,312.5,291.6,8917577883.0,8917577883,0C21B65B-BFEB-48B7-AD9C-CDE183D9C989,False,0,0,False,65.0,50715143,1,a8317371254,ykipGfuhwPwArAWq@Oq@Km@Eq@?i@D_BDeFFOZUjBc@z@L|@H\CNCFGBYOgDBaDCg@Aq@Ei@IKIAeA@c@@kALaBBqAEcCASC_@OKEQSUe@}AiEc@wASe@MQUSOIMAu@Dw@MKEKW?UJ_BCsBGcAGi@]kBGm@BOPOTEb@Eh@S|@k@b@g@^y@\sAPoAJ}AA_AKaAa@iBWgBa@kDOq@UyA[kCE}@D_ARwAZ}@^m@RUl@e@\Q`AYj@?|@PzDdBb@J`@Rx@Zz@`@~ARd@B^DJA^@nCAh@Fb@?j@B|@Lf@?`AHn@Ah@An@ORKd@k@NUTg@\yADaA?k@KcAKi@Ws@}@{DAeADm@@eDCo@Ii@}@qEGmA?kBMcDEUIEQCaADwDFcA?s@G{CEMBIJCp@Hi@v@KhAEpA@hDNvAQ`B@LBJRHj@?`ED|ANxA^nBPxABn@An@D|BAl@DdALz@XdALVL~@TfAHl@B\Cr@[tBUn@U\c@`@QJcAX_@?UEcACq@KM?aAKo@CUE]Aa@Ea@@cAI_@@cAKeABMAq@O_Ba@QIiAq@wB_A]GoAc@_@As@@i@Nm@Vu@r@QPi@tAOlAEdA?t@PfBVzAH~@TdAXnBL|An@nDFt@@jBGbAMx@_@zA[v@MP]XuAn@MDkALIFGVHt@XdAZvBDrBOrBDTLLPJ`@D`@Gb@?b@DPLXd@vB`Gh@jALR`@Lx@HbAEr@@fAAt@BrB?v@B^DRFJFHR@TCzDCt@Bl@KdDKVQHc@Bm@GmABm@Cc@DOFIFCh@@ZE~ABdBA\?lABp@L`AHXLRJFPAJCr@],2,,,
98,2,Afternoon Run,8079.8,2315,2315,0.0,Run,Run,,8312973721,2022-12-30T19:29:56Z,2022-12-30T13:29:56Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,17,0,1,0,True,False,False,False,everyone,False,g11621795,[],[],3.49,3.956,True,161.9,172.0,False,True,,,8912621454.0,8912621454,5B9755C4-B2E4-490F-AB92-C6C95EE8FFC5.fit,False,0,0,False,57.0,50715143,1,a8312973721,,2,,,
99,2,Afternoon Run,5618.1,1447,1447,30.0,Run,Run,0.0,8308767318,2022-12-29T20:36:46Z,2022-12-29T14:36:46Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,25,0,3,0,False,False,False,False,everyone,False,g11621795,"[44.748336, -93.118419]","[44.748413, -93.118454]",3.883,4.972,True,169.7,176.0,False,True,298.8,283.7,8907879443.0,8907879443,F34D866F-5CE5-481F-9D0D-901FF64DC65D,False,0,0,False,45.0,50715143,1,a8308767318,a|bpGbejwPVHxCbBpA\j@HLDz@h@dB~@bAXbAf@p@JRHPPn@LLJl@L~@\lCvAxAZ`@NPJ`@Jz@d@TB`@Nj@n@|@f@j@Rf@Rl@P\NhA^vBdA^HJGBKE[@q@Ei@@o@Ck@?gAAmA@cACs@AkEDiDAqFCmADkCEiAB}ACsACgE@qMCMGC_@@c@Ci@KMGcBm@aB_Ae@QKI][}AwB{@cBg@{@Y{@_@gBMeAG}@@gABsAHeA\eCL}BV}CHw@LoDGoAYaCw@gDIo@?UXyAGO_@Yq@q@{@kAKUs@aCW{AKaBE[CS]eAe@s@][]QI?[bBg@`Bw@tAi@r@wAjAeA`@c@DMDSH]Vq@Va@VcBl@uA|@c@NaDlBo@j@]`@e@v@i@pAMj@OlAIdB?n@DnAHp@VrAL~ANn@TxCBvDCxABbDCjB@j@EnA?fB@dBDrATzBl@pCv@`ELnABn@@dCKbBQpAKj@IbAoAdGEn@YfBDLJ?h@INAd@@f@H`@Lx@r@DH,2,,,
100,2,Evening Run,12965.7,3819,3819,0.0,Run,Run,,8276937626,2022-12-22T01:33:50Z,2022-12-21T19:33:50Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,22,0,1,0,True,False,False,False,everyone,False,g11621795,[],[],3.395,4.148,True,162.7,179.0,False,True,,,8871909130.0,8871909130,070823FA-DEFA-42F4-A1B1-6729D1014619.fit,False,0,0,False,99.0,50715143,1,a8276937626,,2,,,
101,2,Night Run,12911.5,3861,3861,0.0,Run,Run,,8273169671,2022-12-21T03:39:23Z,2022-12-20T21:39:23Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,18,0,1,0,True,False,False,False,everyone,False,g11621795,[],[],3.344,4.466,True,165.9,178.0,False,True,,,8867705491.0,8867705491,016844CC-AD15-43F8-AB95-C9E1114B583C.fit,False,0,0,False,102.0,50715143,1,a8273169671,,2,,,
102,2,Afternoon Run,12972.1,3852,3852,0.0,Run,Run,0.0,8268726739,2022-12-19T23:48:41Z,2022-12-19T17:48:41Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,21,0,1,0,True,False,False,False,everyone,False,g11621795,[],[],3.368,4.38,True,159.7,175.0,False,True,,,8862750037.0,8862750037,F1FBFE1A-D9C2-479E-BFC2-191AE4CE7790.fit,False,0,0,False,83.0,50715143,1,a8268726739,,2,,,
103,2,Evening Run,11536.6,3352,3352,0.0,Run,Run,0.0,8245942489,2022-12-14T00:48:48Z,2022-12-13T18:48:48Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,17,0,1,0,True,False,False,False,everyone,False,g11621795,[],[],3.442,3.958,True,167.1,175.0,False,True,,,8837031080.0,8837031080,88406C2C-053C-4A8C-9071-C441ADF58E5A.fit,False,0,0,False,95.0,50715143,1,a8245942489,,2,,,
104,2,Afternoon Run,9726.7,2652,2890,62.0,Run,Run,,8241193755,2022-12-12T20:01:57Z,2022-12-12T14:01:57Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,28,0,3,0,False,False,False,False,everyone,False,g11621795,"[44.74514404311776, -93.14297631382942]","[44.745116299018264, -93.14287095330656]",3.668,5.038,True,170.2,181.0,False,True,302.0,284.0,8831751906.0,8831751906,6B2D12D3-BA81-47B7-A10C-ACE039E7D5C6.fit,False,0,0,False,80.0,50715143,1,a8241193755,chbpGr~nwPDKDi@IMYYw@IKQUy@GKWWSKa@Ca@?SBa@NSTKR_@dBGNMNWJ_@Bs@?GAIGGOCQ?sBGoAUuAi@}Aw@oA{AoCc@u@uAmBs@kA}AsBg@e@aAkAsB_CW_@i@yASs@Gg@OmCm@aIMaFLiCLeALi@l@cBdAmC`AuC^oBNiBXwBXoAp@_Cj@qDDy@TqBFmEAuGKyDCmDG_CBaBNgBR}AH_@t@uEbAyEb@aCJ_AFuABiAAcAAm@M{ASoA}AaHO_AGcAEsCJuDFkHIeGCmAGi@g@sD_@iDAc@@qAL}AZcB^oAb@_Ah@w@|@s@xBaAlAm@lBeAx@i@dAi@fDqAhAu@j@m@x@iAXk@Xs@f@oB@AHAPJl@f@X^Rf@HXF`@f@bENr@d@|Ax@zAn@|@f@d@JPAPStA?p@Hd@n@`CNfAJdB@vAGlBOpBOhCq@nHIPUDEDKX@TH\NhB`@`A\zAd@`BVj@jApBbDvCfA^dBdAh@TxB\DDDJBREpB@pBCdAHpDAXKpAEfAB`DGrCRpN@nECnDBhDAz@Ed@@P?dAGlC@zFCl@Bv@CdAFhAALBfBAxCBxCCj@@dCIpBLrEEdD@~PCdEFnFAhC@dHDbHBZGd@CbEDrB?vBDrC?|BEvB?n@EjE?JEHEDM@}@?uEWsAAiCBoBAc@BuATk@DGCGMYgCOm@IAw@f@UJ]Hi@By@GQMGII_@?qAGaBO{A[mBIaB,2,,,
105,2,Afternoon Run,13148.2,3687,3742,146.4,Run,Run,0.0,8237812050,2022-12-11T20:09:18Z,2022-12-11T14:09:18Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,33,0,3,0,False,False,False,False,everyone,False,g11621795,"[44.78146702051163, -93.11077027581632]","[44.78145201690495, -93.11089080758393]",3.566,4.778,True,172.2,194.0,False,True,312.0,291.8,8827928401.0,8827928401,6A40DC28-98D8-4E59-ADC5-5C81AD0008E6.fit,False,0,0,False,123.0,50715143,1,a8237812050,ckipGhuhwPIBk@\m@`@KBMEUc@G[C_A@o@VyBAyBBw@Gs@?K@IHINITEd@?bBFzA?PEDID]D}@?{@CgA@iBIqCGe@GIMCsEBgCFiA@cBEa@I]]S[{AsDiA}CS_@KGKAeBASEGGGOA_@D{BGwBMoA]mBCu@DKHEbC}@h@a@XYZg@`@iAX{AFaAAw@EaASmAWyBwAwHYkBQiB?k@@i@LeALe@^cAh@_A`@c@l@c@`@M`AQL?r@Jz@V|@b@jC`AtBhAh@LtADpABlBJrA?jAHzFAL?`@Id@WZYh@w@Tq@JcA@u@Iq@y@uCYiASsAE_CBoCCm@Eg@o@uDMuAIwEIyAIe@MGu@HkBH_D?qAAaABmBECTDb@ARMjAQt@{BvGe@dAMP_@`@m@^]Js@JyCVqBZq@DuA?_@B_@J_AZuA^a@NUPgAdA}AhBQ^I^]xBYr@WZQJQH[D]AWGo@YQO_@o@Ww@g@iAWa@YWYOUCgBASGGMIWEsDDqBCkABi@?eDFiIAQCKEGKEsC@qAIyCGi@@iACaCPUFa@Rm@`@y@p@k@n@s@xA[~@w@nDYbA{@dBo@h@O@b@[^g@Ze@Vm@`@sA|@gE^gATe@Va@r@w@xA}@j@Ob@G~@Gz@?p@DtBArBFbBAfBFJDNLJ^Fp@QzIBlPFFD@~BC^DPFZTJPTb@p@fB`@p@RNVLr@F\ERI^[RYXy@VsBNa@Ra@fBoB`Aw@TMx@]fB_@t@K~@CrAMjEs@~BU\Kr@g@b@g@`@y@l@kB^aAr@{B\oAPwAJQTGPAdB@xADlAAvADnC?PBHFFNDb@Dv@@rAArABdANtAp@hDLfA@fAE`CD~@T|A~@zDJdAAz@WtB]~@g@z@s@r@g@Js@DeCOy@M_AGy@?uACqAKiDI_@Iu@YoB_AkCgAw@a@[Ko@IQ@m@J_@Jm@XYTi@n@]l@Yt@Mt@El@@n@JvAb@fDfApGr@bFHz@?|AKlAQhAe@tAU^o@l@e@^m@NuATGHAVDj@b@nCJrADzAKhBFTLBRBfBAZFRPz@jBhAbDp@~AV\RL^HtBE`ABxC@lAEhALPDHFHV@RC`C@zEC~ACXILu@P_EAQD[PGJAJCbDDzCFzANdAJTFFL@t@Sl@[,2,,,
106,2,Afternoon Run,12932.4,3502,3505,131.2,Run,Run,0.0,8221418943,2022-12-07T22:59:21Z,2022-12-07T14:59:21Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,,0,31,1,1,0,False,False,False,False,everyone,False,g11621795,"[32.88297585211694, -117.23332576453686]","[32.88307785987854, -117.23298906348646]",3.693,5.536,True,165.4,175.0,False,True,135.4,88.4,8808874336.0,8808874336,65F4AD22-63F7-4D1F-A625-4A0657657590.fit,False,0,0,False,96.0,50715143,1,a8221418943,qmugEhcpjUz@@TGrCiAfA_A`@STGd@AdB^PEJKHW@_@?oABOJS@I]mAe@{BSk@]o@g@oBi@yA{AsCq@{BQmAUw@e@}Bi@{Ag@eAGSAO@g@ZmBl@cCj@mAHEtALhC?tAVbBPJOHc@HKXO?o@Hc@?U?MIa@Eu@DWLMZKpEMn@EnANb@LFHFf@ObBIbBRdBBH\XHRjA|EL\d@v@nA|B`@~@LNHBNAH_@JoAf@_DJaAAe@Gk@BY]_CEo@DiAFKVYFO@KEi@[iA?eAEm@@g@`@}DPaAFgAd@aCd@gBP{AJOHAdA@`AI~AC~C?r@HLHBVM`CDbAHv@LnCC|ABpBBNRj@BLAd@Iz@B~@Cv@Bh@Cp@Ub@g@ZkB@e@Fa@Rg@h@S\IZMdBA|@Eb@Md@IPGFq@N[GOO_B{B[KUUK?EBEb@[bBy@hFGTUBSEQKY]iCuEe@qAiAcFIe@Co@?[Fq@PaADg@?g@Cc@GQOSUM[I[CYHUNUFa@BaA@uBNUFOZGb@?ZFVDTMz@Cb@ELWTO^MLQ?iB]m@IaD?}@GKF[zAUdBEd@AlAHhBFr@L`A\xBPl@Xr@RdAZdAt@vBr@vAb@fBn@`BdBpFh@`ANL\LDJCT_@h@e@nAQz@GR[j@y@r@m@`AITE^AhCFhBBTDJRVx@v@d@r@FT@|BThCBt@ChAWf@QTSNc@F_BKw@Im@m@GEK?gAX_AJaDBuDNaC?iFCsPb@GFAFPhD?d@K`AOx@FRHAl@Lf@^L@xAEnCYbA@lES`@GzCBr@AxCMrAAdBFpANpAF`APnABh@EtA@bAItAEvABPAt@YVAf@J|@\hATz@ZPBvC[bB]h@@bCIbB?\DRHJPd@fAFHNF~B?lBKbCFREFOB[E{@@y@Ao@Gk@Qe@OQ}@q@y@oAg@i@cAa@[Uc@a@QEG@_@LcCfBuAx@gAP_@Bm@Qi@[c@_@k@o@i@iAGWMgA?_AEKEA[D}BHkB@}BGyC@_@CKGIUMeAGwAAaAEWS_@uAcBKUGUS}CAqA@g@La@Xa@bAeA~@w@NSPe@Ne@Nu@JSPGnBMl@MLO?MKSKGKASB_A\]RQTSb@]`@YHMH]`AQNOAeB_A]CU@WR}AfB[JcATqAl@WDOCGIKUCY@SH_@,2,,,
107,2,Morning Ride,41686.4,5851,9258,422.1,Ride,Ride,0.0,8215573104,2022-12-06T14:53:01Z,2022-12-06T06:53:01Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,,219,38,0,5,0,False,False,False,False,everyone,False,,"[32.882754, -117.234721]","[32.882926, -117.233152]",7.125,17.106,True,145.6,182.0,False,True,137.8,4.0,8802378516.0,8802378516,EC08E3D2-43DB-4B44-AE86-4779551F0A12,False,70,0,False,72.0,50715143,1,a8215573104,elugE`lpjURJh@pAGPBrCQt@cAtBkAbDEp@YhA?RZf@MX]LgBBeD_@cE@}@jAkBm@mBIgA?MZ{ECQTLvDU~B@h@Ua@m@JATUBkILiBgAk@_Ae@EqDbB}Ex@IToMlAmEj@}@b@eBAwB^mHr@kFv@EXOM{D^eQbCuIr@gKrAoMtBsHz@mDfA}BrAsOrL_CpAwExAsK`BoChAyBdBsAdB}@|AuDxI{AzCuAvBsArAMb@_DfFu@dBiEzGeCrC_Ar@uBjAiCz@oBZkWbBoVrDyY_@oDq@wHwB{GBgDd@wUpGI^}E~@IT{H|Au@`@oEjAUPcDn@GR{Dv@gGdBIRoCx@wDx@oBPuI]sPUW\gCPqAb@i@`@C\}IfGgEzAqDv@wCZuXzCy@VaLn@cHB_F_@aDEoCNoEj@Q\iE\MRwEd@MXwDNM@O^eF\OTyAHK^cCF{Hv@eFv@MP{Hl@gPjCkBd@{KhEw@\KZuErAIPgBv@cBhAW^eKrIuFrCoDx@gCZuRpAc^dFwGbBiUdIaBd@OEqAv@OMo^tReJrEa@B_EhC_GzCQCwBlA{GpC[BaElBUAgGvCuRfIg@`@yEdBmDd@KLyE^oZ`BcFn@}G`@KRwHDiBPAZgAGyD`@[@EUFSh@_@FLm@PEZd@PzFWvFy@pFITPN~Cd@XjAIt@WfCIh@OrBAx@OJQPCtEUvMqA~PeAHEISP_@YsDPa@XWzGoBJObDiAN]zCaA`@_@lE_BHSnEaBX]bFaBHOxF}BfFiBFQbEgB\QFSpEuBFWvEmBnLiGFc@zFyBFe@`EyAhGwCxLsD~GkCrLwCva@kFxMw@xFgAtBs@`CuAnByApGmGjEsCrJwDxCwAHUjHoBnHoAHY`E[nSyCJKbFi@LMhT}B^QvFs@lIaBvDUtDPNGhG^~F?b[aDlSiCvDaAzBgAbE_DCSfCeBRi@vBm@v@MLZhCWvHH|GGlDRtCKFKvCe@TWdMyCpEyAjE}@nKcDdAGvDuAdDy@HMbE{@`OwE|Bg@xCCdCRvLlDrCZdVPpBKlXmE~T{AzCa@jCiAvCoClQmWvIySt@sAfC_DdDsB~C{@~IgAzCgA|GqEnJkHbBcAjCaAtJ}AfFc@fJ{AtM{A|EaAfE[LQtNiAxRqC\DfFm@nIsAp@D|Fy@|CQxBs@lBeBVXxAn@XjA`A]zHSNO`@yCEwERg@`@YdBZnCHfSc@tBBPJHKA{AJqAjBgJCoAY_CHoBzAqBDW~A_BYG{AT_BbASCU]@e@N[P@?NJF,2,131.8,771.0,False
108,2,Afternoon Run,14584.9,3932,3958,140.0,Run,Run,,8203925860,2022-12-03T22:55:08Z,2022-12-03T14:55:08Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,,0,28,0,1,0,False,False,False,False,everyone,False,g11621795,"[32.883018516004086, -117.23318335600197]","[32.883124044165015, -117.23311361856759]",3.709,7.378,True,167.7,187.0,False,True,135.2,88.8,8789153014.0,8789153014,DB6090C7-02C7-4AD9-AA81-0D8992642107.fit,False,0,0,False,116.0,50715143,1,a8203925860,ymugElbpjUFA?TJNLDJCl@e@\QdBa@`ByAj@O`@@h@NVRh@l@RDJEJOLa@B[@UIs@?g@@MNY?Oi@oAe@sAk@oAQy@cA}BSq@k@uA}AwEi@wBMeAq@mDE{CBkAb@iCR{@NGtAH`DBbDb@JQHe@FKREFKDo@Jc@Mw@AaAFSHK\GpBI|ABzAH`AJNRBXWlEB|@Fd@n@x@bAxDb@hAvClFHJPDFIv@qFNsBAYKe@Ai@QmAEmA@c@Fo@FKVSDOa@gCBmDNoB^{CJmAr@mDVmBNK`BJ~@Uj@EtERd@JDTIhAHtACv@TvDAp@Bt@A~AD\P`@BVEvABx@IlCUb@]VSFuA@a@Jq@\c@f@a@bAQxA?bBWt@[L[BYE_@SUQ_AaB]OW[O@QrAInAc@xBUfBGJQ@g@Wg@o@k@eAuA{C_@eA{@iDUuACu@@g@TgA@[KgBKOIEm@H}D@{BT[LKNCL@l@Lt@KhAGRSZI^MHeDg@sD@aAKKLk@dEFjEDt@^zCXlAZv@VvAbAzC`@~@vAzDrBpGXl@Xd@ZR^@n@Wv@k@FSLiAd@yBHSPEZPNTFV@VC\i@|BWt@OL_ALoCrAa@`AMr@M^cA~@{@vAM^M|ALzDJ\lAzA`@p@FZJxBTpAHPXHb@@dN[d@BHFFTDtAHv@FVXj@h@p@x@`@j@LvAD|@Q`FkCr@i@H?d@j@jBfB`A`Bt@p@b@p@Ff@@dAQzCBRFHn@h@tBVNLZt@RLrAVRAhAc@HF@JETa@z@s@|@]ZqBjAsA\s@BeGIeGDsCAMEMSOiASI_@HsA~@_AVqDXaBE}A@m@GqA?_@Kc@EQGKc@C}AEa@OWQEuBJwCSiBCgJFcCH_BAuBFwFAeF[uBg@}Au@YYQi@EcA@YDILKv@Mv@k@`@GrB@hCKfCBxCKxD@bGIt@@~APtC@~CNx@C|@HnBQfAE~@W^AXBv@XtAXz@^PDvC_@REFEBIAIKOc@e@QGG@QNQhAMTKH]La@?aBq@qAKiAi@CQ@K^}A\y@v@_AViBd@q@FWHy@A{ACYQOQCyAR{GFQGIUQeBCoBE[Qe@}AwBIk@IyBKcAm@}AsB}BWO_@Ec@D[Nm@h@a@LWAIGAUHWb@[^a@L?LJDR?TMZQTc@PUEIKEY@Y,2,,,
109,2,Afternoon Run,8203.8,1967,1970,81.0,Run,Run,,8191484768,2022-11-30T23:58:07Z,2022-11-30T15:58:07Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,,0,20,0,1,0,False,False,False,False,everyone,False,g11621795,"[32.88304173387587, -117.23331394605339]","[32.88303100503981, -117.23326499573886]",4.171,7.122,True,167.8,176.0,False,True,111.6,89.2,8775191775.0,8775191775,15B0FC40-9621-44F1-B274-C9105B5E01AE.fit,False,0,0,False,56.0,50715143,1,a8191484768,_nugEfcpjUXDPA`DeAl@YnAy@d@OZC`@DXNn@n@HBDAR_@Le@Bi@Em@?c@DKLIBK?UGYWm@MUk@}Ak@mASu@Qa@Qi@WgAs@aBYw@}@wCQ_AYq@k@cBc@eBc@{C@u@Hy@DYr@qCTm@LIHAlAP|C@dAHdBZFEDGD]HSVKHI@GBg@Fg@EOKSA_A@YLQLGd@GfA?XGbBIN?x@HhADPLD^Ar@MxC@hADf@BHZZNXjAbEVn@zApC|@zANRRDHIBSd@mETqCKu@Am@OcAI{@C_A?QFOXSDIBIE]Mg@QgBM}A@aAN}AZmBLcAdAgFXcBNQJCh@Av@@~@EjE@~@DVHDFDN?hBBp@Cl@Dl@?n@JnBAjABlABj@Rr@?v@Eh@BfACbA@`ACLO^MLWN_@JaBLWDc@T[^Y`@Wz@Ir@@rACZQx@KJKDSF[BOCWIc@]i@}@c@g@UMY_@I?GD@f@SlAs@~FGHGDWA[MSOKQqA}Bu@aBi@}AcAqEIs@AaAJgB?UIyBKOQ@iBZq@?}@BmBJ]HGFGVA`@BzAE~@CH[\U`@IBO@g@E{@SgBMkA?eBMUFGJEH_@nCEr@Ar@HbBPrBZtBThA`@vATjANf@z@hC|@dBvArE~AvEVf@TZHHTBHA`@Ir@[`@WFULkAb@_CJSJCH@RJJTHj@En@c@tBM`@INQPo@Ta@DeBv@QLKHUf@]rAKRY\yAvAY^KTK`@OzA?fFEVMJIBW?k@CKEOKo@y@YQQAOD{@j@O@MCQO[eAQ}@Cq@?_AC[KSu@u@OYUu@Ei@BcALOJAPHx@n@h@V,2,,,
