,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state
42,2,Afternoon Activity,12409.3,3459,6490,252.1,NordicSki,NordicSki,,4692188845,2021-01-27T20:48:21Z,2021-01-27T14:48:21Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,20,0,2,0,False,False,False,False,everyone,False,,"[44.771162, -93.159951]","[44.771268, -93.159464]",3.588,13.1,,,,True,160.5,193.0,False,True,317.7,297.4,5009759146.0,5009759146,9226D2FF-962A-4EA4-80C5-F7C7224F94BA,False,0,0,False,73.0,50715143,1,a4692188845,wjgpGvhrwPT~@pA|BbE~AtAZPTCn@yA`AU~@KpBCZKZDrCQxALxA?xAEj@]|@a@BUOEOAg@XoCKeABwE{@{Aw@mEi@gA@{@Xw@m@^EpASX]IgAmA_@BIb@JjB?`AcAz@oAOg@D_AQeA_AmAiCEc@Ha@G_@qAiAIg@Hc@`AaA|@qAKu@PmDJ]p@a@P_@@sEUkBF{@d@_@tCiAt@qB~C}EH_@@e@E]c@g@K_@Jy@ZKh@b@pA^jHl@`@V\t@?^u@v@mCaAmEc@Wd@DPRJ|@?lAWbAH\Jb@lAQ\_C{@_Fm@`CTRWd@MtBCVLx@dBSHgC}@qBpAuBA[b@ECEd@PrDI\_@f@k@Nm@AaEYEIKVCtBFvAJZZTXtDLn@r@r@Vr@Bn@Ev@g@`A?d@Tf@x@Xp@h@jAhBl@jBh@Vk@jAk@`@WUE{@RuBK[OIKFWrAPfAAfAa@p@i@VcCM_ASw@o@mAyBIe@LcA}AmBGU@a@LWhAq@vA\b@]|BCb@x@lAj@f@r@B~HFNd@Et@_Az@q@LA?V}@z@mA|@]?IUd@Iv@}@LDA`@cAz@g@YvAcAPGTP?JyBjBs@@EMn@q@^BfAmA`@CCPwApAi@SCMTD`A_AXE@NGTgAbA_@a@c@f@e@RyCW_Ae@q@}@s@eBCc@Fg@GUuAwAEQRy@pBoCIq@NwDRW~@u@@oEW_CHw@TG^a@zBs@NUZoA~@iA|AwClAINc@h@d@vA[lBRl@pA\JJ`@Az@_@hBGtBQn@YF[UKWCs@JwCJe@h@k@FWmBgAUAk@VkAbAiBC[ZM|@Jh@JbCGXUXw@TcFQa@NAjE?Qr@ZLlDNfAVh@`@^Lb@@lBa@jABd@T\j@Nb@\\t@LtFGhALJ`@CbAiAd@YFYGsAN{@l@JHYRSZ@b@`@tCpAnAFT^Cf@OLgABuCSy@a@_@i@WaADa@LOz@B~C~A|AZPP@LE\YLyDQw@Uk@a@Ys@?g@L]b@E|CxAtB`@LP@^ITe@HgD[eA[g@e@Oa@Iy@La@^Cj@\FDEXI[vCfA|A\PJHVSf@uAByBUcAa@m@_AIeA`@_@tAz@IFgAq@Y]q@wAe@aD,2
43,2,Afternoon Activity,5800.0,1217,1217,0.0,NordicSki,NordicSki,,4686471959,2021-01-26T21:02:16Z,2021-01-26T15:02:16Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,11,4,1,0,False,False,True,False,everyone,False,,[],[],4.766,0.0,,,,False,,,False,False,,,,,,False,0,0,False,,50715143,1,a4686471959,,2
44,2,Afternoon Activity,6997.3,2086,2859,126.7,NordicSki,NordicSki,,4681248514,2021-01-25T21:12:01Z,2021-01-25T15:12:01Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,18,2,1,0,False,False,False,False,everyone,False,,"[44.771185, -93.159971]","[44.771206, -93.159939]",3.354,10.0,,,,True,154.3,176.0,False,True,313.9,297.3,4998431611.0,4998431611,C26EEDCE-1C87-4A79-8C57-7D44CBC6B9B4,False,0,0,False,31.0,50715143,1,a4681248514,{jgpGzhrwPZlAZj@V~@AJKPk@ZKLCTCv@EPMDG?]]e@q@KKOES@MHGZNrA?vAGNu@x@K@SIu@IQ@g@Hw@IYIIG[[aAmBMWEW?URq@?YKUUK_A{@EKCQDk@JUb@WhA{AHMCe@J_BC}@Da@NYf@]LUB}CCiASoAFkAHQb@UbASf@QPMVWP{@JU\e@nBiDTk@Ls@?WCWYq@Ec@BYFMFETAL@TF\TRHbAPp@H|@DVFl@FTFN?`AJb@j@FLDXGZYZEHKJODc@Y_@OUCg@U_CUw@SG?WHIHCH@HXZVJN?^Op@K~@?HBTHNLFN@NLNb@LBDLd@A^ERIN[XWr@CP@NPL@|@ANMd@OVGBOGKQIWCc@Aw@RcCFKZULW@GDAAEuA_@_@WMGSBODgA|@MFc@LW@k@GMJSf@AR?h@F`@Dx@?`@G^MVOPYN_@FcBOi@@QAQC[KQAKHOd@EbBDf@BPHJ`@ZDHXrCFrAJZh@r@Pl@@VEhAETQ\GRAHB`@TZp@Rj@d@`AhAd@x@ZdAJTTJBEHSFYDGVbA^z@n@vDJZNZPF?HOf@E^JnBXhBCrAIt@Ml@ON_@HQCqA_@YS_@i@GG]?cBPk@Au@Fu@H_@AMKCIG_@?OHi@Rm@P_@HKh@c@Ta@Z}AB}AJ{@Lo@IE]EY?s@Di@Ek@Oi@]oAmBSk@CULi@?_@KSUSs@u@EKCQHe@FSt@o@f@m@Ra@I{@N_BDqAFWTOPGLGHQBOL{BGkBWmAA]@c@FGXQLAdBu@h@a@HMPm@Tk@rAmB|@}AHG|@IDBCPa@hAMPWPYl@Ej@NnABp@Cl@MZMPQLSHE?_@Aq@KYCmAAw@MKJGNElB?TDh@HZV`@PdAJfAB`ARd@^`@NXJl@@XAf@If@Sb@EZF^LXJFz@ZPJl@n@l@dAVf@b@xADDH@HELSDWBoAJ_@BC@@L{@Ca@[c@OaACGAB,2
45,2,Lunch Activity,8046.7,2700,2700,0.0,NordicSki,NordicSki,,4669637187,2021-01-23T18:07:57Z,2021-01-23T12:07:57Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,10,0,1,0,False,False,True,False,everyone,False,,[],[],2.98,0.0,,,,False,,,False,False,,,,,,False,0,0,False,,50715143,1,a4669637187,,2
46,2,Morning Activity,9339.7,2444,4131,160.7,NordicSki,NordicSki,,4669627031,2021-01-23T15:36:44Z,2021-01-23T09:36:44Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,15,0,1,0,False,False,False,False,everyone,False,,"[44.771185, -93.159941]","[44.771151, -93.159935]",3.821,11.9,,,,True,165.2,192.0,False,True,318.8,296.9,4986305506.0,4986305506,53E689CD-66E1-4597-AFD9-A90DC1319041,False,0,0,False,65.0,50715143,1,a4669627031,{jgpGthrwPRbAb@|@?l@FRDDd@Ib@L^Tt@T`@Xb@HTETQVHTRJd@?f@GLIJ[He@TMVIj@Ap@[tDBpAEnCF|AA|AGh@KZGHU@WEUWG[?QJy@H}AGwAJgB?wACMEKa@c@O]i@wBKs@k@gBWmA@QNc@B?HKVOh@ClAn@|Af@NJV@ZQZXFLFDJ\A^INEDGAQH_@\ONK`@KrAEpAGb@BlCA~@Ot@LrA?jAMv@Qb@OL_@?QOKe@AGRmADkAD]@?KcA@cDB]AMEGSFCHEVAf@LdCPpA?`AG~@Mh@OTSBYCaBk@u@m@uAO]BmATiBFQIOSGYAWJi@Ta@^c@d@a@T_@b@cBFc@PuCRKv@ILOHQBYCcABs@Ji@PWHCRDTv@DDRCJK@I?oANe@^UB??HNIPAn@RnAl@l@HBCRPZ@ZETHNRLT@JEh@MJ[Ha@?{BSq@Kk@Yi@q@GWCU?QF_@OUED@GEFDEBBDGn@HFHH?FFlBz@f@J`@BpA^LTAXENg@T]V_@`@GPEZ?bBG|BBxA?p@Cj@Gp@LvA@b@IjAELUd@GFQBg@YGGC[?m@Ny@D}@EmCBmCAOCCI?KNMx@J`BT`BFt@KnBGZU`@YJWEg@[iAc@a@a@{@Si@AsBXyAAKCKKKMGWDo@L[Zg@jAiANi@ZcBHaBLo@HMLIh@ENMLSB]CcBJeAEc@EGIC?NGRItDK^QX]VOBgAKaAEeAa@mAuAi@y@GUEe@FWJOCc@uAwAI_@BWXa@TUZQd@Er@NRMBICUw@cAKWC]HqA@cABUR[b@URUJo@C{CYyBBq@@KNMdC}@ZSRWLc@LYn@{@vB}DNg@Fg@CYe@iAAW@YDM^?l@Ln@XbARtFh@f@V\l@F\EVKP[ZMDOEWScAe@WGcEc@MBUV?VFJr@NpAa@tA?^T^x@JLTJFHF\Af@ETMTOLKRKj@FtAA\MZMNIDKAGIUaAAs@PgCLSRKJKLY?EIO{@Su@e@UEi@N}@`AOFu@Ba@CUHWXGT?l@LfAB`AE^IRIPKLSLQDiFOUPI`AAbA@TDPd@b@FJ\jERp@h@t@Hh@Bb@C~@CPWn@ALBZHZFFl@PZPd@d@j@r@PZ`A`CHFNBFIBIJcBZ[x@Lr@XGIE]s@c@e@q@Qg@M@EGEaAD??CEK,2
47,2,Afternoon Activity,12809.5,4938,5727,233.1,NordicSki,NordicSki,,4664498057,2021-01-22T21:06:14Z,2021-01-22T15:06:14Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,16,0,2,0,False,False,False,False,everyone,False,,"[44.771164, -93.159964]","[44.771146, -93.160039]",2.594,11.5,,,,True,154.1,182.0,False,True,317.8,297.4,4980952935.0,4980952935,F4717499-EB6C-4471-ABA2-9D08204D77C6,False,0,0,False,77.0,50715143,1,a4664498057,wjgpGxhrwPTfAbArBIQnEfBfAJd@Z@j@_@j@i@HWSoDi@k@s@Qo@As@RIl@HnD`BnARJLAT]j@aA?qC_@w@e@q@_B]ISpBU\}A_BU@QTEXNbBA~@SXy@d@mAQqADmAq@eAaB_@yA`@m@E[yAqAKWHs@bA_AVG|@TVI@_@}@eAKg@V_E|@s@Lg@CoDUcD`@q@`Cs@h@e@V{@bDoF^cBi@qBLo@^CHLvBn@`CJbDd@`@h@Nf@Kl@g@d@YAcAk@mCi@oBKY^JZv@LzCYn@j@Nj@l@ZBfA{@vBFjB_@n@W?[cABoBRsAz@w@BUwCu@aCnAkA@a@RM^?b@P`B?t@Mb@_@`@w@PsEW_@PCN?fDN\b@XRjENl@l@f@Rh@AdBc@tAT`AdAd@f@d@pAnBx@jB^GRqBfAw@bDpA~@JrA~@Gf@iAv@Wd@Kh@?vCGh@HlCUjBJdCMdAYr@s@ESg@RcEGuGIFC\@jBTjDSdCUf@c@Du@S{BuAsAIqDb@a@CYa@Es@Ji@lBiCd@iCRkC`@Wd@BV_@FuCPsAQE]v@AzCo@x@]PeAOyAFgAi@cA}A_@w@Mw@HCRk@?a@c@ScAcABy@r@w@n@O|@VPWEe@s@{@Ga@XiEFMp@YLa@@cEYqDPQtC}@ZYf@uAfDqFTwAk@aBFy@^C`Cz@dCHvBj@f@Az@|@@h@M\q@d@{@k@gA[oDe@m@JOZDPZF|B[bBXh@lAZJJp@An@m@fBEn@LdA]n@]B[q@C}DRs@ZMXc@GOkBy@g@EgBpAqBPWpAPp@F|AIj@Ub@aBRsDU_@PKnBD`AJ\`@`@\rEJZl@p@Lf@?|Aa@`BRx@fA`@r@x@hB|CHd@Z@TiBPe@dAYrBbA`Dx@VTD`@Sf@aAXa@`AGbBHh@GEF?WnBHhB?v@G~@JpBOfAUr@WF]KYq@P}@DeBGkADiEMSKv@@|BVjB?fAMtAYt@_@MT?GGFDI@HEB?OFKAqBm@k@k@UG{AGsDh@g@UMQC[F{@\w@l@]^i@d@oBPgCTy@NMt@BZo@jAe@`@}@JqDXSn@G@@AHK@g@CRK@]M_Aa@_@Ai@,2
48,2,Afternoon Activity,10785.0,4417,5894,187.9,NordicSki,NordicSki,,4654344382,2021-01-20T21:05:35Z,2021-01-20T15:05:35Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,18,0,1,0,False,False,False,False,everyone,False,,"[44.771159, -93.15996]","[44.771211, -93.159863]",2.442,10.4,,,,True,148.5,174.0,False,True,319.1,297.0,4970391316.0,4970391316,9551A914-FB0E-4328-B4F2-624D9AD77A37,False,0,0,False,52.0,50715143,1,a4654344382,ujgpGvhrwPLRJt@Zd@Db@^b@`Bp@f@H`Af@`AZj@d@K^gAj@STO`@Cb@BbBQ~@HtCAp@KbAHbA?jAQhAQd@QNS?SIQ[E_@TiDGcAJ}A@wAEg@G@KRKn@L`B^`CIlAQjASd@a@HqBo@{@y@yAKsB`@uABWGKc@Aq@BSRu@\g@r@o@P]XiBPyCZWn@BNUNa@E_CP}@?]WQKDITAnAHhBCLi@l@g@^s@QcAPm@KWGo@i@qAeCKWAMNo@Bg@_@Y]g@_@UKi@?ITc@p@q@b@y@Po@Ag@LaDF[HMn@a@JUBgBAoAEu@UoA@k@He@vDqANU^mAxC{EPy@Du@Ig@Q]Ka@@SLYPCdCz@nE\zAVVNf@x@Oj@SLa@`@cAm@e@MgBOmBYM?QR@VHN`@Nr@WrBGZFTTRr@n@n@D^Cf@q@jBEz@Fd@Mh@QZQGUeACqCF_An@]H[GKkBw@u@LcBjAe@FIIa@GSNWx@LjADhAQ|@i@t@m@@gBOmBCOFKTEvABjALVXJFPB`@FTPbD~@zAPt@?^KbAWt@?XJb@l@V`An@~@zAz@tBRXJAHQFeBDUj@[^I\DpAd@t@f@tA^r@NRX@XWV_AVQXMh@AtBQrBFxAAhACb@Ih@JfAAlAK`AO^YHg@EOQG]XqDIcABsCD}@EUE@Kf@GbA^xD@^OlBKf@IJYH[A_Bk@u@u@oBCeC\iAGMSEYHcATq@bAaANSj@_DJeBCi@USq@?mBFYHUPCAEOB]_@k@aAyBCe@Nq@?]yAuAEOAYRm@`A{@l@_ADSG{@HqAA_ADa@Xa@j@a@BM?eAGeDO{@FiAz@i@jBs@^]d@qA`@k@rBaEPm@Dc@EYyAyCW}BOc@Im@WI{BI}AAKFc@ACCBCANHKj@KdEDDH\BKB@IB?LX@VES@OD`@Xh@Jb@QUUIoDMmAr@i@NeAhA[HOPO^@\RlAd@vBFv@GhADz@Nh@z@bBn@`B@bEFNZH@HPxA?l@N|ALVd@d@Pd@B~AOz@Sl@Bh@NVfA`@`@`@t@dAz@`BNj@NTP@FKRmClA]TBhB`A~@LPXjAZNP@\IXOJy@BgDm@g@Ui@q@a@wA?QHi@?[GO]a@SgA?GB?,2
49,2,Evening Activity,5000.0,1023,1023,0.0,NordicSki,NordicSki,,4649739464,2021-01-20T01:12:40Z,2021-01-19T19:12:40Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,15,9,1,0,False,False,True,False,everyone,False,,[],[],4.888,0.0,,,,False,,,False,False,,,,,,False,0,0,False,,50715143,1,a4649739464,,2
50,2,Afternoon Activity,12906.4,3479,4133,233.2,NordicSki,NordicSki,,4643767652,2021-01-18T21:02:38Z,2021-01-18T15:02:38Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,18,0,1,0,False,False,False,False,everyone,False,,"[44.771178, -93.159947]","[44.771206, -93.159961]",3.71,10.3,,,,True,155.5,183.0,False,True,319.3,298.5,4959402553.0,4959402553,5FE7F1C3-DB33-4BA5-86E0-52EA0FB3BB7E,False,0,0,False,59.0,50715143,1,a4643767652,yjgpGthrwPVfAp@xABLGBvHjCT\Qf@eAh@Ut@E~BQxAHfCShBH`CKbAa@hA]@QMOq@TgCD_HEg@MMWl@A`@N|BXpBOpBOn@OTg@@mBy@m@g@oAOiEb@]?OQKw@Fq@Zo@xA}Ad@mCBiALy@X]j@CZc@@aCTkACo@Kj@Yn@GjCWl@w@^gAM_AFwAm@cB{BW}@@QZg@@]k@Uk@w@Sy@Vg@bAe@fBB@c@aAeAGm@NwDjA{@BK@yESyBBu@bEcB`@yAvCuE`@eBEYk@wAPo@\GdCt@bBJjEt@d@l@Db@I`@s@h@iAm@aAU}Dg@_@FMTc@hCq@n@Q^?d@HZHnBGh@Ub@g@Te@ByEMOPETBnDFNb@P`@xENb@h@f@Nd@CfBIb@Yr@@ZRd@dA`@n@l@nAfB\hA^j@\]JmBrAi@xD`B|A`@PRBLIZkAl@Wn@EpCWlAHhCO`CH|BQ~AQ^s@EMSMk@PsADaBBaGOSSNIj@RlCVzBQvBWh@{@?cBo@y@k@mAIkB\oBEMa@@cAd@aApA_B^oBT_DNSt@CXk@AkBToA?c@OSg@BDxEM^y@j@kD@]Kc@c@qA{B_@iAZm@@[i@W}@aAGi@Tm@~@o@nBNAg@}@mAEa@V_EfAeALaEE}@WoABq@PU`DiAp@eBvAqB|@gBNg@HmAWs@Kc@Hy@hALhBt@~Fb@b@Pd@x@BXIZm@l@_DyAsDWa@HGVLNm@rBs@r@Sj@AXNr@?xAEh@Sb@o@TyFMKHIb@BjCJ\b@l@TbBHbBPh@f@h@TbAA~@_@bB?^J`@z@Rx@p@xA~B\lATRLCJUHaBv@}@zHhCPZ?VQTkAd@]vA?vBMnAJjA?pASrAHtA?hAO`AUXi@AWUAi@V}B@eAIZOfDQ`@[NyBs@gAaAwAC}@RyBHi@UKY?a@`@uApAkAN]^{BRkCHSx@CXm@B_CP}@Aa@O[ILMtEOb@}@f@iAO}ADk@Q_AgAm@qASy@NoA_@QWe@[WMg@Vu@v@a@`@Er@Rf@_@`@@zBp@~A`AzA~Bp@`BRRPALWFcBh@cBE`@JHz@NdCfApBf@XTBVY^c@FyDc@o@Ya@g@K_@QiCc@_AKu@,2
51,2,Morning Activity,9646.1,3673,4723,182.2,NordicSki,NordicSki,,4631060677,2021-01-16T16:08:45Z,2021-01-16T10:08:45Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,23,7,2,0,False,False,False,False,everyone,False,,"[44.771159, -93.159945]","[44.771177, -93.160024]",2.626,9.7,,,,True,148.4,175.0,False,True,319.9,298.4,4946162920.0,4946162920,71C4956E-D375-44F2-B70E-7D3B2659E186,False,0,0,False,40.0,50715143,1,a4631060677,ujgpGthrwPa@wBA[Kk@WKZ@AEEBj@jDHX?LL|@Zh@Ld@LVr@PlBv@x@Vn@?VQNPBNPNHRAf@Uf@SJyBYsAIi@K_@Ya@w@I_@AYDURSVAn@Rr@^~@^t@LPGJBl@^FJDR?`@MXE@uFg@_@OW[W_ACi@\U^@~@b@hBt@x@Vb@DV\@XGPMJc@JYROVI^CtBUzAHdCAn@Q|@AJJXFjA@f@G`AOb@QPo@EQMCMAw@LqBCyANaDI{@GKE@GLI\CXHvAV~AF~@MlBUr@KLWBi@GuAm@m@m@UCiAGi@PgAN{ABUGMYAYNoAVq@~@s@Vc@`@cBHcCJg@ROf@GPOLYBo@?eALwAEYGCSLM\AJJd@?TEdBALILi@b@MDk@Gm@Ee@Nc@Ec@Mu@k@mAiBWw@Je@Rk@AOi@[QYc@WGQAa@Lc@v@i@b@m@^o@Km@NkB?u@De@HQr@c@FMDkBAcBWgCJq@HOl@YpAY^UV_@Ns@LYx@iAbBaDT{@@Wg@eB?k@RU^DnAh@dATf@FHCj@@`@FDB@H^?pAL\Lf@|@B^M\c@^OHa@WWJc@a@k@QsDa@WF]f@G?SSQa@Ii@a@w@EU@WR]PGXDb@Ld@Zf@NbEb@`BLXTXh@B\I\e@h@I@gAk@_AW}Ca@q@AS\m@dCGLm@j@Qn@AHP`AB~AI|@MRQJe@BeBQiAJaAKOBERCfB?f@DNHR^PFLLjAJdCRj@XTPVLx@BTKjAUj@EX@PLZFHfAb@b@d@bAxA`@`ANp@TZD@LUHaBJWNKz@UlBt@t@TXVv@NLLRDRN@RM\MJ[DYRMVK^EnA@\DRKbBHdDEj@K`@D~@?n@SlBGZILQ?o@QIIEU?SLy@LuBCs@D_DG{@IIOHIz@LzA?^VzA?v@KxAQf@ILUHUAcBq@OK[e@SI]B}@IaA\cBLi@CKIGQEc@@a@^kAt@o@RWLYJ_@NyARuCRQ|@KVk@A{BNw@Ca@GMKEI?UN@~@Ff@Dv@Er@OXg@b@Y@eAKo@Fy@K[Im@c@kAwBKi@\u@@SCQa@Sc@k@]OIQ@c@HYp@q@NKf@Gp@RPELQp@DfD`At@j@hA~Az@lBFTVTLIHeBXcAJ}@I[[WKw@,2
52,2,Afternoon Activity,7840.9,4497,6294,135.7,NordicSki,NordicSki,,4626501271,2021-01-15T21:01:26Z,2021-01-15T15:01:26Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,14,1,1,0,False,False,False,False,everyone,False,,"[44.771161, -93.159955]","[44.771151, -93.160037]",1.744,6.6,,,,True,151.0,174.0,False,True,318.4,298.3,4941414243.0,4941414243,C6155D70-48DD-4A97-AFF1-EDA52B8C555F,False,0,0,False,53.0,50715143,1,a4626501271,wjgpGvhrwPR`AX`@Rj@JNl@Xb@J`B|@j@PVNp@JRLDH@F?NUb@IFI@WA}@MwAEg@I[Qc@k@Qc@Ig@Iy@AODARRf@@TPt@VRNPDx@b@fBd@NLBPCZGLKJi@DSNOXI|@Az@SlB?~@JnACp@Gb@K\MJo@FWCAGDt@G`BO~@EJIB_@?o@Q_@UU?]UKUIIKAO@[Ao@IM@SHmAF]HaAFGCMQI_@?]HYDYRm@PSf@a@Va@Le@PwAHwAH}@COEIWGg@C[NaACOEw@i@UU]k@Y]GQ]e@s@qAEKMi@Ea@DsAJSTUJCVUj@_ANODMMOAKA[H{@HuB@MXYd@QNWEaEQ_BBo@A]JYRMLOjA]^W^MT[Hi@HUZa@\[v@}ATYPa@BCl@GdAl@DF^L^M`@?PJJZAKGA?EE?ABP?JRICDM@BAA@EI@GGAGHP@HG?IUAKDKIBAGD@BJ?H_@c@Qc@OQGYBEJ@DFLb@P`@@LB@DOAQG[CH@_@s@CGEBFVFBJGBOEIKJDHP~@pAD@DG@BCJ@A@BEAIUMQQc@OSM[C??PDVRP@AIUHWCKPFEINVJFHABJ?MDKHCMFFx@Ed@ILFN?HSm@mAmBCHc@Na@\]hAk@j@MRCNATGPALPfA@z@E^O^QPQHa@Dq@?q@GkAFo@ISHCJCzA@jAFLd@NBv@Hb@FdCRh@LPXPHLDRHp@IpAENMRIT?^Nh@NHXDZNZXV\^r@EdAANKTCXFpAEpACHWXg@XUAQIQAkAP]Ca@OiAgAS]gA{AEKWUIO[aA@EEYAu@DG?]L_@\c@d@]v@cA@MEMEGAO@m@Fo@AeABc@NW`@SNOLSBa@CyCWaBAy@Ji@d@_@ZO~@S^SZYPk@Xq@t@sAJIJM`@y@d@s@PaAB[V{@XKl@B|@]l@?NFl@D\PLN@XE`@OPk@XYA_AOO@GDCNPVLJj@[LAPB^CV@RFPPJn@h@\?DEH_@Am@SSCoC}@gAEEBEPOTc@bA_@b@K\CVJ|@FZAz@CT]j@g@Rk@DkBB_BKSPAFA|BDd@FLXLJPJlBRnBP`@XZHNH^Ff@@f@Ej@GTSd@CN?LBPNTnAl@^\\p@v@jAXr@Lh@NNJEFMFk@By@Lm@RWBW@MIW]g@Ga@?O,2
53,2,Afternoon Activity,1609.4,345,345,0.0,NordicSki,NordicSki,,4626019599,2021-01-14T19:30:00Z,2021-01-14T13:30:00Z,(GMT-06:00) America/Chicago,-21600.0,,,,0,11,0,1,0,False,False,True,False,everyone,False,,[],[],4.665,0.0,,,,False,,,False,False,,,,,,False,0,0,False,,50715143,1,a4626019599,,2
54,2,Afternoon Activity,13954.2,3694,4955,236.5,NordicSki,NordicSki,,4616962756,2021-01-13T22:37:35Z,2021-01-13T16:37:35Z,(GMT-06:00) America/Chicago,-21600.0,,,,27,19,0,2,0,False,False,False,False,everyone,False,,"[44.826819, -93.369065]","[44.826725, -93.368956]",3.778,15.9,,,,True,161.3,186.0,False,True,297.7,256.7,4931455614.0,4931455614,D9176B09-A140-4B2D-8979-E1C8DE18FB15,False,3,0,False,81.0,50715143,1,a4616962756,qfrpGtc{xPJYb@LJRWzBFr@Pd@NlAIfCSx@Gx@?nAJh@h@`Bh@`@|@Dp@[HSC[i@aBIaAWuANeGXcCCu@OYsA]iAGoAk@wBk@iCh@_C|AcAJqAOmBiBu@e@i@oCKQo@[SYU}AYk@w@i@yAJe@GsAo@cB_B_@q@Y_A_C_E{@kDi@y@{A_By@CoAZ}@K}DnAyBGaBhAkCdA_D`BmB\]Z]~@Dd@j@|AfAPf@f@Rn@P@T]XsBrAcEz@y@j@Qr@Dx@^bB|A\JZA`@_@M?P}@Gi@o@mAWqA@YPQn@YzAWf@D`Aj@^FZCvAq@VDZv@?Xv@t@Rb@b@zBR\vA`A`@v@`ArC\fCCzJFV~@FxFIbCZzBtB|ANXx@TvAPXPDt@ShA}@hBuCdAu@lCDbAZHJGBn@VFR_@|BD`@X~@Bf@ItC[zBPpBl@bB\Zr@Lr@MRQB_@c@mAc@mCEaAFqD`@_EGe@O_@u@c@oAGsBy@{Ba@aCl@uBtAq@BoBUuAqAcAq@I[KsAIYuAiAiAeCy@[cBAi@OgBsA_AgAuAmDqAiBeAmEYe@wAuA[EiBTaAGkDhAuCFeF`CoD|BwAXi@^MTBh@b@bBzA`@b@hATHL[t@gEn@mB\g@t@a@bAIp@VjBlBb@P`@Eb@c@JaAWgA]k@Qs@Ca@FQj@[tBg@dAh@t@FlBk@V?l@vAp@dAl@|CZ^z@j@l@t@j@lA^nATbBDtHFbBHRx@L~GI~ATf@`@x@`AdBZTRPZN`AzAdEVTVCRQ?U`@uBj@sA\WIh@_@z@y@zCRwAb@yAXm@j@m@IBeAnBm@rCx@cDbAgBuAzBg@dCr@{CnAqBkAvBy@`DNmARu@f@gAr@aAkAjBu@|CLoBj@mDZq@~@_At@UpBPbA\x@TFFBVIl@Ux@Ab@\fALlBCt@g@hDDxAf@lB`@^n@Rv@QX[@Qe@cBYmCEuAFgD`@gDC_@Sc@c@Q}AMyB{@aCa@{Bf@sAhAc@Ty@H_AMOb@Bx@\pANF`@G~A}@lBcDn@k@|@ShBLuAS{A?eAZmBtAqANe@GUNG^LdAd@p@f@@jAk@`@BFP?^[vAn@{E`@aAp@y@j@[h@EvBPx@VDN,2
